;—кважина;‘акт. врем€ работы , сут;‘акт. закачка за мес€ц, м3;ћесторождение;name_of_date_doc_col
6244;74_i;28.0;3346.86;7;2022-03-01
6245;88_i;28.0;943.8000000000001;7;2022-03-01
6246;74_i;28.0;943.8000000000001;7;2022-03-01
6247;93_i;;;7;2022-03-01
6248;74_i;;;7;2022-03-01
6249;16_i;1.0;1.32;7;2022-03-01
6250;74_i;1.0;0.8800000000000001;7;2022-03-01
6251;94_i;;;7;2022-03-01
6252;74_i;;;7;2022-03-01
6253;8_i;;;7;2022-03-01
6254;74_i;15.04;2427.4360000000006;7;2022-03-01
6255;82_i;28.0;2853.4;6;2022-03-01
6256;6_i;28.0;10879.0;6;2022-03-01
6257;2_i;28.0;4778.400000000001;6;2022-03-01
6258;7_i;28.0;9570.0;6;2022-03-01
6259;11_i;28.0;2893.0000000000005;6;2022-03-01
6260;8_i;28.0;3572.8;6;2022-03-01
6261;17_i;28.0;1568.6000000000001;6;2022-03-01
6262;35_i;;;6;2022-03-01
6263;76_i;28.0;3185.6000000000004;6;2022-03-01
6264;12_i;28.0;15400.000000000002;6;2022-03-01
6265;9_i;27.0;9064.0;6;2022-03-01
6266;10_i;1.0;2.2;6;2022-03-01
6267;13_i;28.0;2615.8;6;2022-03-01
6268;44_i;2.0;442.20000000000005;6;2022-03-01
6269;36_i;17.0;3176.8;6;2022-03-01
6270;49_i;28.0;809.6;6;2022-03-01
6271;32_i;28.0;12273.800000000001;6;2022-03-01
6272;50_i;;;6;2022-03-01
6273;42_i;;;6;2022-03-01
6274;67_i;28.0;5231.6;6;2022-03-01
6275;18_i;28.0;17054.4;6;2022-03-01
6276;38_i;28.0;1177.0;6;2022-03-01
6277;51_i;28.0;6468.000000000001;6;2022-03-01
6278;39_i;28.0;10819.6;6;2022-03-01
6279;19_i;28.0;490.6;6;2022-03-01
6280;20_i;1.0;2.2;6;2022-03-01
6281;21_i;28.0;13068.000000000002;6;2022-03-01
6282;22_i;28.0;7251.200000000001;6;2022-03-01
6283;52_i;28.0;5687.000000000001;6;2022-03-01
6284;23_i;28.0;4369.200000000001;6;2022-03-01
6285;24_i;1.0;2.2;6;2022-03-01
6286;25_i;28.0;6666.000000000001;6;2022-03-01
6287;26_i;1.0;2.2;6;2022-03-01
6288;45_i;;;6;2022-03-01
6289;3_i;;;6;2022-03-01
6290;0_i;28.0;9196.0;6;2022-03-01
6291;4_i;28.0;8998.0;6;2022-03-01
6292;5_i;28.0;10872.400000000001;6;2022-03-01
6293;1_i;28.0;3845.6000000000004;6;2022-03-01
6294;53_i;;;6;2022-03-01
6295;27_i;28.0;3887.4;6;2022-03-01
6296;14_i;28.0;4395.6;6;2022-03-01
6297;28_i;28.0;5156.8;6;2022-03-01
6298;33_i;28.0;4144.8;6;2022-03-01
6299;29_i;18.0;2699.4;6;2022-03-01
6300;30_i;1.0;2.2;6;2022-03-01
6301;15_i;28.0;4098.6;6;2022-03-01
6302;54_i;28.0;9284.0;6;2022-03-01
6303;31_i;;;6;2022-03-01
6304;31_i;;;6;2022-03-01
6305;73_i;28.0;4877.400000000001;6;2022-03-01
6306;72_i;28.0;23907.4;6;2022-03-01
6307;48_i;28.0;8276.400000000001;6;2022-03-01
6308;41_i;28.0;12265.000000000002;6;2022-03-01
6309;34_i;28.0;5748.6;6;2022-03-01
6310;55_i;24.0;5854.200000000001;6;2022-03-01
6311;56_i;24.0;8784.6;6;2022-03-01
6312;57_i;18.0;4785.0;6;2022-03-01
6313;70_i;24.0;5863.000000000001;6;2022-03-01
6314;69_i;24.0;2736.8;6;2022-03-01
6315;58_i;28.0;3377.0000000000005;6;2022-03-01
6316;59_i;1.0;2.2;6;2022-03-01
6317;60_i;28.0;6030.200000000001;6;2022-03-01
6318;77_i;28.0;8696.6;6;2022-03-01
6319;68_i;28.0;2266.0;6;2022-03-01
6320;61_i;28.0;3513.4;6;2022-03-01
6321;66_i;28.0;12535.6;6;2022-03-01
6322;71_i;28.0;15593.6;6;2022-03-01
6323;62_i;28.0;4353.8;6;2022-03-01
6324;63_i;;;6;2022-03-01
6325;64_i;28.0;2939.2000000000003;6;2022-03-01
6326;46_i;28.0;7843.000000000001;6;2022-03-01
6327;65_i;28.0;5297.6;6;2022-03-01
6328;80_i;28.0;3806.0000000000005;6;2022-03-01
6329;90_i;28.0;7387.6;6;2022-03-01
6330;83_i;1.0;2.2;6;2022-03-01
6331;84_i;28.0;7451.400000000001;6;2022-03-01
6332;91_i;28.0;3641.0000000000005;6;2022-03-01
6333;86_i;;;6;2022-03-01
6334;95_i;28.0;10183.800000000001;6;2022-03-01
6335;81_i;;;6;2022-03-01
6336;40_i;;;6;2022-03-01
6337;74_i;1.0;2.2;6;2022-03-01
6338;82_i;25.0;2094.4;7;2022-11-01
6339;8_i;25.0;3042.6000000000004;7;2022-11-01
6340;92_i;31.0;2557.5;7;2022-11-01
6341;74_i;31.0;5967.500000000001;7;2022-11-01
6342;35_i;31.0;7161.000000000001;7;2022-11-01
6343;74_i;31.0;3069.0000000000005;7;2022-11-01
6344;88_i;31.0;1700.6000000000001;7;2022-11-01
6345;74_i;31.0;1700.6000000000001;7;2022-11-01
6346;93_i;31.0;7686.8;7;2022-11-01
6347;74_i;;;7;2022-11-01
6348;16_i;31.0;607.2;7;2022-11-01
6349;74_i;31.0;2428.8;7;2022-11-01
6350;9_i;31.0;1364.0;7;2022-11-01
6351;74_i;31.0;5456.0;7;2022-11-01
6352;94_i;;;7;2022-11-01
6353;74_i;;;7;2022-11-01
6354;13_i;31.0;6633.000000000001;7;2022-11-01
6355;74_i;31.0;6633.000000000001;7;2022-11-01
6356;82_i;28.0;8888.0;6;2022-11-01
6357;6_i;31.0;12135.2;6;2022-11-01
6358;2_i;31.0;9526.0;6;2022-11-01
6359;7_i;31.0;4063.4000000000005;6;2022-11-01
6360;11_i;31.0;2008.6000000000001;6;2022-11-01
6361;8_i;31.0;4650.8;6;2022-11-01
6362;17_i;31.0;3564.0000000000005;6;2022-11-01
6363;35_i;;;6;2022-11-01
6364;76_i;1.0;2.2;6;2022-11-01
6365;12_i;31.0;12980.000000000002;6;2022-11-01
6366;9_i;31.0;7460.200000000001;6;2022-11-01
6367;10_i;31.0;8522.800000000001;6;2022-11-01
6368;13_i;22.0;3511.2000000000003;6;2022-11-01
6369;44_i;31.0;2536.6000000000004;6;2022-11-01
6370;36_i;;;6;2022-11-01
6371;49_i;31.0;2884.2000000000003;6;2022-11-01
6372;32_i;1.0;2.2;6;2022-11-01
6373;50_i;;;6;2022-11-01
6374;42_i;1.0;2.2;6;2022-11-01
6375;67_i;1.0;2.2;6;2022-11-01
6376;18_i;1.0;2.2;6;2022-11-01
6377;38_i;;;6;2022-11-01
6378;51_i;1.0;2.2;6;2022-11-01
6379;39_i;;;6;2022-11-01
6380;19_i;24.0;998.8000000000001;6;2022-11-01
6381;21_i;;;6;2022-11-01
6382;22_i;;;6;2022-11-01
6383;52_i;;;6;2022-11-01
6384;23_i;;;6;2022-11-01
6385;24_i;1.0;2.2;6;2022-11-01
6386;25_i;1.0;2.2;6;2022-11-01
6387;26_i;16.0;6300.8;6;2022-11-01
6388;45_i;28.0;18128.0;6;2022-11-01
6389;3_i;;;6;2022-11-01
6390;0_i;27.0;195.8;6;2022-11-01
6391;4_i;28.0;1196.8000000000002;6;2022-11-01
6392;5_i;28.0;10648.0;6;2022-11-01
6393;1_i;28.0;11440.000000000002;6;2022-11-01
6394;53_i;;;6;2022-11-01
6395;27_i;31.0;431.20000000000005;6;2022-11-01
6396;14_i;28.0;4162.400000000001;6;2022-11-01
6397;28_i;31.0;6490.000000000001;6;2022-11-01
6398;33_i;31.0;11374.000000000002;6;2022-11-01
6399;29_i;31.0;6190.8;6;2022-11-01
6400;30_i;18.0;2431.0;6;2022-11-01
6401;15_i;31.0;6600.000000000001;6;2022-11-01
6402;54_i;31.0;15492.400000000001;6;2022-11-01
6403;31_i;;;6;2022-11-01
6404;31_i;;;6;2022-11-01
6405;73_i;31.0;7640.6;6;2022-11-01
6406;72_i;31.0;18715.4;6;2022-11-01
6407;40_i;31.0;5011.6;6;2022-11-01
6408;48_i;31.0;7458.000000000001;6;2022-11-01
6409;41_i;31.0;11767.800000000001;6;2022-11-01
6410;34_i;31.0;8615.2;6;2022-11-01
6411;55_i;9.0;3271.4;6;2022-11-01
6412;56_i;24.0;10401.6;6;2022-11-01
6413;57_i;24.0;7920.000000000001;6;2022-11-01
6414;70_i;24.0;7392.000000000001;6;2022-11-01
6415;69_i;24.0;4752.0;6;2022-11-01
6416;58_i;25.0;1100.0;6;2022-11-01
6417;60_i;25.0;4015.0000000000005;6;2022-11-01
6418;77_i;25.0;5603.400000000001;6;2022-11-01
6419;68_i;25.0;3603.6000000000004;6;2022-11-01
6420;61_i;25.0;589.6;6;2022-11-01
6421;66_i;25.0;2915.0000000000005;6;2022-11-01
6422;71_i;25.0;9724.0;6;2022-11-01
6423;62_i;22.0;1907.4;6;2022-11-01
6424;63_i;;;6;2022-11-01
6425;97_i;1.0;220.00000000000003;6;2022-11-01
6426;64_i;31.0;5517.6;6;2022-11-01
6427;46_i;28.0;14264.800000000001;6;2022-11-01
6428;65_i;25.0;4125.0;6;2022-11-01
6429;99_i;31.0;3524.4;6;2022-11-01
6430;98_i;31.0;8503.0;6;2022-11-01
6431;80_i;31.0;886.6;6;2022-11-01
6432;90_i;31.0;5544.0;6;2022-11-01
6433;83_i;31.0;16368.000000000002;6;2022-11-01
6434;84_i;31.0;2413.4;6;2022-11-01
6435;91_i;31.0;1454.2;6;2022-11-01
6436;86_i;25.0;4760.8;6;2022-11-01
6437;95_i;31.0;1782.0000000000002;6;2022-11-01
6438;81_i;;;6;2022-11-01
6439;82_i;30.0;2699.4;7;2022-10-01
6440;8_i;30.0;3641.0000000000005;7;2022-10-01
6441;92_i;30.0;2626.1400000000003;7;2022-10-01
6442;74_i;30.0;6127.660000000001;7;2022-10-01
6443;35_i;30.0;6868.400000000001;7;2022-10-01
6444;74_i;30.0;2943.6000000000004;7;2022-10-01
6445;88_i;30.0;1754.5000000000002;7;2022-10-01
6446;74_i;30.0;1754.5000000000002;7;2022-10-01
6447;93_i;30.0;7805.6;7;2022-10-01
6448;74_i;;;7;2022-10-01
6449;16_i;30.0;796.84;7;2022-10-01
6450;74_i;30.0;3187.36;7;2022-10-01
6451;9_i;30.0;1324.4;7;2022-10-01
6452;74_i;30.0;5297.6;7;2022-10-01
6453;94_i;;;7;2022-10-01
6454;74_i;;;7;2022-10-01
6455;13_i;30.0;4699.200000000001;7;2022-10-01
6456;74_i;30.0;4699.200000000001;7;2022-10-01
6457;82_i;30.0;9253.2;6;2022-10-01
6458;6_i;30.0;15107.400000000001;6;2022-10-01
6459;2_i;30.0;9490.800000000001;6;2022-10-01
6460;7_i;30.0;5742.000000000001;6;2022-10-01
6461;11_i;30.0;2904.0000000000005;6;2022-10-01
6462;8_i;30.0;3328.6000000000004;6;2022-10-01
6463;17_i;30.0;4329.6;6;2022-10-01
6464;35_i;;;6;2022-10-01
6465;76_i;1.0;2.2;6;2022-10-01
6466;12_i;30.0;11811.800000000001;6;2022-10-01
6467;9_i;30.0;7871.6;6;2022-10-01
6468;10_i;30.0;8276.400000000001;6;2022-10-01
6469;13_i;29.0;3242.8;6;2022-10-01
6470;44_i;30.0;2666.4;6;2022-10-01
6471;36_i;;;6;2022-10-01
6472;49_i;25.0;2642.2000000000003;6;2022-10-01
6473;32_i;1.0;2.2;6;2022-10-01
6474;50_i;;;6;2022-10-01
6475;42_i;1.0;2.2;6;2022-10-01
6476;67_i;1.0;2.2;6;2022-10-01
6477;18_i;1.0;2.2;6;2022-10-01
6478;38_i;;;6;2022-10-01
6479;51_i;1.0;2.2;6;2022-10-01
6480;39_i;;;6;2022-10-01
6481;19_i;1.0;2.2;6;2022-10-01
6482;21_i;11.0;7323.8;6;2022-10-01
6483;22_i;11.0;2338.6000000000004;6;2022-10-01
6484;52_i;11.0;2611.4;6;2022-10-01
6485;23_i;11.0;1907.4;6;2022-10-01
6486;24_i;1.0;2.2;6;2022-10-01
6487;25_i;1.0;2.2;6;2022-10-01
6488;26_i;6.0;963.6;6;2022-10-01
6489;45_i;30.0;16799.2;6;2022-10-01
6490;3_i;;;6;2022-10-01
6491;0_i;30.0;528.0;6;2022-10-01
6492;4_i;29.0;1381.6000000000001;6;2022-10-01
6493;5_i;30.0;14304.400000000001;6;2022-10-01
6494;1_i;30.0;2310.0;6;2022-10-01
6495;53_i;;;6;2022-10-01
6496;27_i;30.0;468.6;6;2022-10-01
6497;14_i;30.0;5904.8;6;2022-10-01
6498;28_i;30.0;8162.000000000001;6;2022-10-01
6499;33_i;9.0;4930.200000000001;6;2022-10-01
6500;29_i;30.0;8494.2;6;2022-10-01
6501;30_i;1.0;2.2;6;2022-10-01
6502;15_i;30.0;5203.0;6;2022-10-01
6503;54_i;30.0;15424.2;6;2022-10-01
6504;31_i;;;6;2022-10-01
6505;31_i;;;6;2022-10-01
6506;73_i;30.0;6960.8;6;2022-10-01
6507;72_i;30.0;15111.800000000001;6;2022-10-01
6508;40_i;30.0;4523.200000000001;6;2022-10-01
6509;48_i;30.0;5981.8;6;2022-10-01
6510;41_i;30.0;11759.000000000002;6;2022-10-01
6511;34_i;30.0;8168.6;6;2022-10-01
6512;55_i;14.0;10164.0;6;2022-10-01
6513;56_i;30.0;14520.000000000002;6;2022-10-01
6514;57_i;30.0;13334.2;6;2022-10-01
6515;70_i;30.0;12161.6;6;2022-10-01
6516;69_i;30.0;7422.8;6;2022-10-01
6517;58_i;21.0;354.20000000000005;6;2022-10-01
6518;60_i;21.0;2316.6000000000004;6;2022-10-01
6519;77_i;21.0;2541.0;6;2022-10-01
6520;68_i;21.0;1848.0000000000002;6;2022-10-01
6521;61_i;21.0;616.0;6;2022-10-01
6522;66_i;20.0;1749.0000000000002;6;2022-10-01
6523;71_i;21.0;4928.0;6;2022-10-01
6524;62_i;21.0;1540.0000000000002;6;2022-10-01
6525;63_i;;;6;2022-10-01
6526;64_i;30.0;7264.400000000001;6;2022-10-01
6527;46_i;30.0;10700.800000000001;6;2022-10-01
6528;65_i;21.0;2279.2000000000003;6;2022-10-01
6529;99_i;5.0;1100.0;6;2022-10-01
6530;100_i;;;6;2022-10-01
6531;98_i;4.0;1760.0000000000002;6;2022-10-01
6532;80_i;30.0;1177.0;6;2022-10-01
6533;90_i;30.0;8287.400000000001;6;2022-10-01
6534;83_i;30.0;11963.6;6;2022-10-01
6535;84_i;29.0;2560.8;6;2022-10-01
6536;91_i;30.0;1023.0000000000001;6;2022-10-01
6537;86_i;30.0;8571.2;6;2022-10-01
6538;95_i;30.0;3735.6000000000004;6;2022-10-01
6539;81_i;;;6;2022-10-01
6540;82_i;31.0;3418.8;7;2022-09-01
6541;8_i;31.0;4197.6;7;2022-09-01
6542;92_i;31.0;2402.4;7;2022-09-01
6543;74_i;31.0;5605.6;7;2022-09-01
6544;35_i;31.0;8377.6;7;2022-09-01
6545;74_i;31.0;3590.4;7;2022-09-01
6546;88_i;31.0;1764.4;7;2022-09-01
6547;74_i;31.0;1764.4;7;2022-09-01
6548;93_i;31.0;8322.6;7;2022-09-01
6549;74_i;;;7;2022-09-01
6550;16_i;31.0;828.96;7;2022-09-01
6551;74_i;31.0;3315.84;7;2022-09-01
6552;9_i;31.0;1367.96;7;2022-09-01
6553;74_i;31.0;5471.84;7;2022-09-01
6554;94_i;3.0;13.200000000000001;7;2022-09-01
6555;74_i;3.0;52.800000000000004;7;2022-09-01
6556;13_i;28.0;5302.330000000001;7;2022-09-01
6557;74_i;28.0;5302.330000000001;7;2022-09-01
6558;82_i;31.0;5819.000000000001;6;2022-09-01
6559;6_i;21.0;12012.000000000002;6;2022-09-01
6560;2_i;31.0;15703.6;6;2022-09-01
6561;7_i;31.0;6809.000000000001;6;2022-09-01
6562;11_i;31.0;3533.2000000000003;6;2022-09-01
6563;8_i;31.0;3443.0000000000005;6;2022-09-01
6564;17_i;7.0;756.8000000000001;6;2022-09-01
6565;35_i;;;6;2022-09-01
6566;76_i;30.0;3773.0000000000005;6;2022-09-01
6567;12_i;31.0;13796.2;6;2022-09-01
6568;9_i;31.0;9154.2;6;2022-09-01
6569;10_i;31.0;11048.400000000001;6;2022-09-01
6570;13_i;31.0;3913.8;6;2022-09-01
6571;44_i;31.0;2904.0000000000005;6;2022-09-01
6572;36_i;;;6;2022-09-01
6573;49_i;4.0;369.6;6;2022-09-01
6574;32_i;1.0;2.2;6;2022-09-01
6575;50_i;;;6;2022-09-01
6576;42_i;1.0;2.2;6;2022-09-01
6577;67_i;1.0;2.2;6;2022-09-01
6578;18_i;1.0;2.2;6;2022-09-01
6579;38_i;;;6;2022-09-01
6580;51_i;1.0;2.2;6;2022-09-01
6581;39_i;;;6;2022-09-01
6582;19_i;11.0;992.2;6;2022-09-01
6583;21_i;31.0;16889.4;6;2022-09-01
6584;22_i;31.0;6835.400000000001;6;2022-09-01
6585;52_i;31.0;7469.000000000001;6;2022-09-01
6586;23_i;31.0;5517.6;6;2022-09-01
6587;24_i;1.0;2.2;6;2022-09-01
6588;25_i;11.0;3407.8;6;2022-09-01
6589;26_i;31.0;5475.8;6;2022-09-01
6590;45_i;31.0;5161.200000000001;6;2022-09-01
6591;3_i;;;6;2022-09-01
6592;0_i;31.0;389.40000000000003;6;2022-09-01
6593;4_i;31.0;3731.2000000000003;6;2022-09-01
6594;5_i;31.0;9024.400000000001;6;2022-09-01
6595;1_i;31.0;3836.8;6;2022-09-01
6596;53_i;;;6;2022-09-01
6597;27_i;31.0;477.40000000000003;6;2022-09-01
6598;14_i;31.0;3929.2000000000003;6;2022-09-01
6599;28_i;31.0;10577.6;6;2022-09-01
6600;33_i;11.0;3949.0000000000005;6;2022-09-01
6601;29_i;31.0;13701.6;6;2022-09-01
6602;30_i;1.0;2.2;6;2022-09-01
6603;15_i;31.0;7381.000000000001;6;2022-09-01
6604;54_i;9.33;5745.674000000001;6;2022-09-01
6605;31_i;;;6;2022-09-01
6606;31_i;;;6;2022-09-01
6607;73_i;31.0;7172.000000000001;6;2022-09-01
6608;72_i;31.0;16997.2;6;2022-09-01
6609;40_i;31.0;5137.0;6;2022-09-01
6610;48_i;31.0;10142.0;6;2022-09-01
6611;41_i;31.0;13189.000000000002;6;2022-09-01
6612;34_i;31.0;9319.2;6;2022-09-01
6613;55_i;31.0;23342.000000000004;6;2022-09-01
6614;56_i;31.0;26378.000000000004;6;2022-09-01
6615;57_i;31.0;14449.6;6;2022-09-01
6616;70_i;31.0;14854.400000000001;6;2022-09-01
6617;69_i;31.0;10062.800000000001;6;2022-09-01
6618;58_i;31.0;968.0000000000001;6;2022-09-01
6619;60_i;23.0;3748.8;6;2022-09-01
6620;77_i;31.0;4369.200000000001;6;2022-09-01
6621;68_i;31.0;5929.000000000001;6;2022-09-01
6622;61_i;31.0;2279.2000000000003;6;2022-09-01
6623;66_i;31.0;4686.0;6;2022-09-01
6624;71_i;31.0;9477.6;6;2022-09-01
6625;62_i;31.0;2142.8;6;2022-09-01
6626;63_i;;;6;2022-09-01
6627;97_i;;;6;2022-09-01
6628;64_i;31.0;8041.000000000001;6;2022-09-01
6629;46_i;31.0;1357.4;6;2022-09-01
6630;65_i;31.0;3231.8;6;2022-09-01
6631;99_i;;;6;2022-09-01
6632;100_i;;;6;2022-09-01
6633;98_i;1.0;220.00000000000003;6;2022-09-01
6634;80_i;31.0;1575.2;6;2022-09-01
6635;90_i;31.0;11398.2;6;2022-09-01
6636;83_i;31.0;8296.2;6;2022-09-01
6637;84_i;31.0;3308.8;6;2022-09-01
6638;91_i;31.0;1377.2;6;2022-09-01
6639;86_i;31.0;9369.800000000001;6;2022-09-01
6640;95_i;31.0;5077.6;6;2022-09-01
6641;81_i;;;6;2022-09-01
6642;8_i;;;7;2022-02-01
6643;82_i;31.0;8195.0;7;2022-02-01
6644;8_i;31.0;4384.6;7;2022-02-01
6645;92_i;;;7;2022-02-01
6646;74_i;;;7;2022-02-01
6647;35_i;31.0;7060.900000000001;7;2022-02-01
6648;74_i;31.0;3026.1000000000004;7;2022-02-01
6649;88_i;31.0;915.2;7;2022-02-01
6650;74_i;31.0;915.2;7;2022-02-01
6651;93_i;;;7;2022-02-01
6652;74_i;;;7;2022-02-01
6653;16_i;24.0;1595.88;7;2022-02-01
6654;74_i;24.0;1063.92;7;2022-02-01
6655;94_i;;;7;2022-02-01
6656;74_i;;;7;2022-02-01
6657;82_i;31.0;12953.6;6;2022-02-01
6658;6_i;31.0;12887.6;6;2022-02-01
6659;2_i;31.0;6936.6;6;2022-02-01
6660;7_i;31.0;8256.6;6;2022-02-01
6661;11_i;31.0;2098.8;6;2022-02-01
6662;8_i;31.0;4294.400000000001;6;2022-02-01
6663;17_i;31.0;2266.0;6;2022-02-01
6664;35_i;;;6;2022-02-01
6665;76_i;31.0;2829.2000000000003;6;2022-02-01
6666;12_i;31.0;17754.0;6;2022-02-01
6667;9_i;31.0;7403.000000000001;6;2022-02-01
6668;10_i;1.0;2.2;6;2022-02-01
6669;13_i;31.0;3920.4;6;2022-02-01
6670;44_i;1.0;2.2;6;2022-02-01
6671;36_i;31.0;8641.6;6;2022-02-01
6672;49_i;31.0;1236.4;6;2022-02-01
6673;37_i;1.0;220.00000000000003;6;2022-02-01
6674;32_i;27.0;12080.2;6;2022-02-01
6675;50_i;;;6;2022-02-01
6676;42_i;;;6;2022-02-01
6677;67_i;27.0;4952.200000000001;6;2022-02-01
6678;18_i;27.0;15870.800000000001;6;2022-02-01
6679;38_i;27.0;3643.2000000000003;6;2022-02-01
6680;51_i;31.0;7150.000000000001;6;2022-02-01
6681;39_i;27.0;10208.0;6;2022-02-01
6682;19_i;31.0;796.4000000000001;6;2022-02-01
6683;20_i;24.0;1676.4;6;2022-02-01
6684;21_i;31.0;11088.0;6;2022-02-01
6685;22_i;30.0;8890.2;6;2022-02-01
6686;52_i;31.0;5647.400000000001;6;2022-02-01
6687;23_i;31.0;4826.8;6;2022-02-01
6688;24_i;1.0;2.2;6;2022-02-01
6689;25_i;31.0;9550.2;6;2022-02-01
6690;26_i;;;6;2022-02-01
6691;45_i;;;6;2022-02-01
6692;3_i;;;6;2022-02-01
6693;0_i;31.0;6479.000000000001;6;2022-02-01
6694;4_i;31.0;15004.000000000002;6;2022-02-01
6695;5_i;31.0;13785.2;6;2022-02-01
6696;1_i;31.0;5750.8;6;2022-02-01
6697;53_i;;;6;2022-02-01
6698;27_i;8.0;2699.4;6;2022-02-01
6699;14_i;31.0;5537.400000000001;6;2022-02-01
6700;28_i;31.0;6842.000000000001;6;2022-02-01
6701;33_i;31.0;6602.200000000001;6;2022-02-01
6702;29_i;31.0;7070.8;6;2022-02-01
6703;30_i;12.0;792.0000000000001;6;2022-02-01
6704;15_i;31.0;5676.000000000001;6;2022-02-01
6705;54_i;31.0;10043.0;6;2022-02-01
6706;31_i;;;6;2022-02-01
6707;31_i;;;6;2022-02-01
6708;73_i;31.0;11391.6;6;2022-02-01
6709;72_i;31.0;13173.6;6;2022-02-01
6710;40_i;1.0;2.2;6;2022-02-01
6711;48_i;31.0;9614.0;6;2022-02-01
6712;41_i;13.0;5720.000000000001;6;2022-02-01
6713;34_i;31.0;5645.200000000001;6;2022-02-01
6714;55_i;31.0;9532.6;6;2022-02-01
6715;56_i;31.0;11312.400000000001;6;2022-02-01
6716;57_i;;;6;2022-02-01
6717;70_i;31.0;8632.800000000001;6;2022-02-01
6718;69_i;31.0;2413.4;6;2022-02-01
6719;58_i;31.0;2882.0000000000005;6;2022-02-01
6720;59_i;23.0;607.2;6;2022-02-01
6721;60_i;31.0;4743.200000000001;6;2022-02-01
6722;77_i;31.0;8918.800000000001;6;2022-02-01
6723;68_i;31.0;2554.2000000000003;6;2022-02-01
6724;61_i;31.0;2112.0;6;2022-02-01
6725;66_i;11.0;3033.8;6;2022-02-01
6726;71_i;31.0;15204.2;6;2022-02-01
6727;62_i;31.0;3597.0000000000005;6;2022-02-01
6728;63_i;;;6;2022-02-01
6729;64_i;31.0;3469.4;6;2022-02-01
6730;46_i;31.0;2791.8;6;2022-02-01
6731;65_i;31.0;5816.8;6;2022-02-01
6732;80_i;31.0;3709.2000000000003;6;2022-02-01
6733;90_i;31.0;8320.400000000001;6;2022-02-01
6734;83_i;1.0;2.2;6;2022-02-01
6735;84_i;31.0;7772.6;6;2022-02-01
6736;91_i;31.0;2340.8;6;2022-02-01
6737;95_i;6.0;1320.0;6;2022-02-01
6738;81_i;;;6;2022-02-01
6739;8_i;;;7;2022-01-01
6740;82_i;24.0;6045.6;7;2022-01-01
6741;8_i;24.0;3330.8;7;2022-01-01
6742;101_i;24.0;1801.8000000000002;7;2022-01-01
6743;101_i;24.0;1801.8000000000002;7;2022-01-01
6744;101_i;24.0;1801.8000000000002;7;2022-01-01
6745;101_i;24.0;1801.8000000000002;7;2022-01-01
6746;102_i;;;7;2022-01-01
6747;74_i;;;7;2022-01-01
6748;103_i;;;7;2022-01-01
6749;74_i;;;7;2022-01-01
6750;82_i;2.0;352.0;6;2022-01-01
6751;6_i;24.0;10744.800000000001;6;2022-01-01
6752;2_i;24.0;6362.400000000001;6;2022-01-01
6753;7_i;24.0;4998.400000000001;6;2022-01-01
6754;11_i;24.0;1592.8000000000002;6;2022-01-01
6755;8_i;24.0;2028.4;6;2022-01-01
6756;17_i;24.0;1729.2;6;2022-01-01
6757;35_i;;;6;2022-01-01
6758;76_i;24.0;3828.0000000000005;6;2022-01-01
6759;12_i;24.0;2384.8;6;2022-01-01
6760;9_i;24.0;4958.8;6;2022-01-01
6761;10_i;1.0;2.2;6;2022-01-01
6762;13_i;24.0;3476.0000000000005;6;2022-01-01
6763;44_i;1.0;2.2;6;2022-01-01
6764;36_i;22.0;5324.0;6;2022-01-01
6765;49_i;24.0;448.8;6;2022-01-01
6766;37_i;;;6;2022-01-01
6767;32_i;1.0;2.2;6;2022-01-01
6768;50_i;;;6;2022-01-01
6769;42_i;;;6;2022-01-01
6770;67_i;1.0;2.2;6;2022-01-01
6771;18_i;1.0;2.2;6;2022-01-01
6772;38_i;1.0;2.2;6;2022-01-01
6773;51_i;24.0;5698.000000000001;6;2022-01-01
6774;39_i;1.0;2.2;6;2022-01-01
6775;19_i;24.0;897.6;6;2022-01-01
6776;20_i;24.0;2301.2000000000003;6;2022-01-01
6777;21_i;6.0;3533.2000000000003;6;2022-01-01
6778;22_i;1.0;2.2;6;2022-01-01
6779;52_i;6.0;959.2;6;2022-01-01
6780;23_i;3.0;530.2;6;2022-01-01
6781;24_i;1.0;2.2;6;2022-01-01
6782;25_i;6.0;1982.2000000000003;6;2022-01-01
6783;26_i;1.0;50.6;6;2022-01-01
6784;45_i;;;6;2022-01-01
6785;3_i;;;6;2022-01-01
6786;0_i;2.0;101.2;6;2022-01-01
6787;4_i;1.0;50.6;6;2022-01-01
6788;5_i;1.0;286.0;6;2022-01-01
6789;1_i;;;6;2022-01-01
6790;53_i;;;6;2022-01-01
6791;27_i;;;6;2022-01-01
6792;14_i;1.0;83.60000000000001;6;2022-01-01
6793;28_i;24.0;7480.000000000001;6;2022-01-01
6794;33_i;24.0;5614.400000000001;6;2022-01-01
6795;29_i;24.0;7656.000000000001;6;2022-01-01
6796;30_i;24.0;1584.0000000000002;6;2022-01-01
6797;15_i;24.0;4840.0;6;2022-01-01
6798;54_i;24.0;7440.400000000001;6;2022-01-01
6799;31_i;;;6;2022-01-01
6800;31_i;;;6;2022-01-01
6801;73_i;24.0;9160.800000000001;6;2022-01-01
6802;72_i;24.0;9380.800000000001;6;2022-01-01
6803;40_i;1.0;2.2;6;2022-01-01
6804;48_i;24.0;7444.8;6;2022-01-01
6805;41_i;1.0;2.2;6;2022-01-01
